"Manuscript H-ID",nomNotice,"CartulR Entity ID","iiif manifest"
2594,"Archives départementales de Saône-et-Loire, H non coté",13375,https://bvmm.irht.cnrs.fr/iiif/32964/manifest
2601,"Archives départementales du Nord, H(001) 1757*",13381,https://bvmm.irht.cnrs.fr/iiif/33098/manifest
2603,"Bibliothèque nationale de France, Coll. Bourgogne 074",13383,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10035032f/manifest.json
2605,"Bibliothèque nationale de France, fr. 19835",13385,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9062320c/manifest.json
2620,"Centre historique des Archives nationales, S 2142, n° 4",13399,https://bvmm.irht.cnrs.fr/iiif/33610/manifest
2646,"Bibliothèque nationale de France, lat. 10121",13421,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52513734c/manifest.json
2653,"Archives municipales de Beaune, 46 (carton 02)",13428,https://bvmm.irht.cnrs.fr/iiif/31563/manifest
2654,"Archives municipales de Beaune, 47 (carton 02)",13429,https://bvmm.irht.cnrs.fr/iiif/31564/manifest
2657,"Archives départementales de la Côte-d'Or, G 0055, Cartulaire 20",13431,https://bvmm.irht.cnrs.fr/iiif/32774/manifest
2660,"Archives municipales de Reims, Fonds ancien, Registre 7",13434,https://bvmm.irht.cnrs.fr/iiif/33210/manifest
2662,"Archives départementales de l'Ardèche, H(003) 0001",13436,https://bvmm.irht.cnrs.fr/iiif/32656/manifest
2665,"Bibliothèque de la Société Archéologique de Montpellier, 0010",13439,https://bvmm.irht.cnrs.fr/iiif/33326/manifest
2690,"Bibliothèque nationale de France, lat. 10400",13461,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52513595j/manifest.json
2708,"Bibliothèque nationale de France, lat. 09908",13478,https://gallica.bnf.fr/iiif/ark:/12148/btv1b90661324/manifest.json
2726,"Bibliothèque municipale de Nancy, 0605 (0359)",13494,https://bvmm.irht.cnrs.fr/iiif/33419/manifest
2730,"Archives départementales des Pyrénées-Atlantiques, E 0368",13498,https://bvmm.irht.cnrs.fr/iiif/33509/manifest
2732,"Bibliothèque nationale de France, lat. 11062",11529,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10035684p/manifest.json
2734,"Bibliothèque municipale d'Amiens, AA 002",13501,https://bvmm.irht.cnrs.fr/iiif/31397/manifest
2742,"Archives départementales de la Marne, G(001) 0462",13509,https://bvmm.irht.cnrs.fr/iiif/31769/manifest
2748,"Bibliothèque municipale de Cambrai, 1042 (0934)",13513,https://bvmm.irht.cnrs.fr/iiif/31736/manifest
2760,"Bibliothèque municipale de Tonnerre, 0027 (27)",13524,https://bvmm.irht.cnrs.fr/iiif/33773/manifest
2767,"Bibliothèque nationale de France, lat. 14832",13530,https://gallica.bnf.fr/iiif/ark:/12148/btv1b84274391/manifest.json
